0.0,0.0,5.0,1.0701433641806513,0.1654222885624154,0.9929856635819349
0.0,0.0,5.0,1.0628680067135845,0.15320297189162252,0.9937131993286415
0.0,0.0,5.0,1.0915279105767974,0.2677471918110166,0.9908472089423203
0.0,0.0,5.0,1.0540005038363818,0.10613604020021669,0.9945999496163619
0.0,0.0,5.0,1.0720491893055029,0.1606628672648848,0.9927950810694497
0.0,0.0,5.0,1.0645678114673194,0.12075928638652698,0.993543218853268
0.0,0.0,5.0,1.078115509042867,0.17287890738314812,0.9921884490957134
0.0,0.0,5.0,1.0782415060977948,0.16390154242632468,0.9921758493902205
-0.0,0.0,5.0,1.0565726542082112,0.11571979344181732,0.994342734579179
-0.0,0.0,5.0,1.0671839123954796,0.14346805879406682,0.993281608760452
-0.0,0.0,5.0,1.0681614043327872,0.13638015587098498,0.9931838595667213
-0.0,0.0,5.0,1.0641933290354357,0.13715222010059952,0.9935806670964563
-0.0,0.0,5.0,1.0553831705513426,0.13854881606928432,0.9944616829448657
-0.0,0.0,5.0,1.0667904943939968,0.13072853480075255,0.9933209505606003
-0.0,0.0,5.0,1.080432766970197,0.13579351425840958,0.9919567233029802
-0.0,0.0,5.0,1.0628021343297804,0.1371812290345136,0.993719786567022
-0.0,0.0,5.0,1.0724434607672635,0.13885321655806493,0.9927556539232736
-0.0,-0.0,5.0,1.0727298750351835,0.16111227525901642,0.9927270124964818
-0.0,-0.0,5.0,1.0999862468605124,0.22645028457530902,0.9900013753139488
-0.0,-0.0,5.0,1.0627501604206546,0.1310829244439255,0.9937249839579346
-0.0,-0.0,5.0,1.1171820784197382,0.22244945889145656,0.9882817921580263
-0.0,-0.0,5.0,1.0632710605960591,0.12463984115535526,0.9936728939403942
-0.0,-0.0,5.0,1.0720062719202421,0.17376011565118973,0.9927993728079757
-0.0,-0.0,5.0,1.0604306195744624,0.11412487930267558,0.9939569380425537
-0.0,-0.0,5.0,1.0634897440225992,0.1282728489046533,0.9936510255977401
0.0,-0.0,5.0,1.077778021890321,0.15727787573992413,0.9922221978109679
0.0,-0.0,5.0,1.093469084646397,0.19451861635543147,0.9906530915353603
0.0,-0.0,5.0,1.0706135805614998,0.12788628281459458,0.9929386419438501
0.0,-0.0,5.0,1.0797330681665778,0.13252798117032114,0.9920266931833422
0.0,-0.0,5.0,1.080950372779236,0.18262759656101873,0.9919049627220764
0.0,-0.0,5.0,1.0655550580147204,0.13405305820853747,0.993444494198528
0.0,-0.0,5.0,1.0985872223416049,0.18211795314035367,0.9901412777658395
0.0,-0.0,5.0,1.0622071423940957,0.11760283097693132,0.9937792857605905
0.40949804,0.1490451,4.9809737,1.1336128998098272,0.18436339384258713,0.9866387100190173
0.33382586,0.28011316,4.9809737,1.09765827043286,0.23414357117588144,0.9902341729567141
0.28011316,0.33382586,4.9809737,1.1171808518691404,0.1948737675437229,0.988281914813086
0.21788935,0.37739545,4.9809737,1.0957137388250575,0.24513599591474125,0.9904286261174942
0.1490451,0.40949804,4.9809737,1.0878101749303895,0.23639902697446596,0.991218982506961
0.07567218,0.42915827,4.9809737,1.0843653101204218,0.16334122732175452,0.9915634689879578
-0.07567218,0.42915827,4.9809737,1.0791869680704764,0.1669938693390529,0.9920813031929523
-0.1490451,0.40949804,4.9809737,1.0587987318220422,0.1479553303636332,0.9941201268177957
-0.21788935,0.37739545,4.9809737,1.0472107220009381,0.1049065122249099,0.9952789277999061
-0.28011316,0.33382586,4.9809737,1.0798731293575983,0.20092336458021856,0.9920126870642403
-0.33382586,0.28011316,4.9809737,1.0384372133401738,0.10832588911816209,0.9961562786659826
-0.37739545,0.21788935,4.9809737,1.0516047596939941,0.11302509792840963,0.9948395240306006
-0.40949804,0.1490451,4.9809737,1.0462510506051863,0.12083933543964355,0.9953748949394814
