task,v_mean,v_std
forward_5.5_net,5.479241181731598,0.04809058852803758
task,v_mean,v_std
forward_5_net,5.297584023844672,0.12738871376428546
task,v_mean,v_std
forward_6_net,0.21797989882877528,0.8276642209897275
task,v_mean,v_std
forward_5_net,5.297584023844672,0.12738871376428546
